transaction_id,city,transaction_date,card_type,exp_type,gender,amount,year,month,month_name,day,day_name
8441,Ahmedabad,2014-10-21,Signature,Grocery,M,178215,2014,10,October,21,Tuesday
8442,Bengaluru,2015-01-14,Platinum,Grocery,F,284272,2015,1,January,14,Wednesday
8443,Ahmedabad,2014-05-26,Platinum,Entertainment,M,59545,2014,5,May,26,Monday
8444,Greater Mumbai,2013-10-20,Silver,Entertainment,M,117639,2013,10,October,20,Sunday
8445,Ahmedabad,2014-08-11,Silver,Entertainment,M,247847,2014,8,August,11,Monday
8446,Greater Mumbai,2014-11-16,Signature,Grocery,M,163686,2014,11,November,16,Sunday
8447,Delhi,2014-01-03,Silver,Entertainment,F,277703,2014,1,January,3,Friday
8448,Bengaluru,2014-02-13,Silver,Bills,F,281309,2014,2,February,13,Thursday
8449,Delhi,2014-02-02,Silver,Entertainment,F,204400,2014,2,February,2,Sunday
8450,Greater Mumbai,2015-02-28,Gold,Entertainment,F,161347,2015,2,February,28,Saturday
8451,Delhi,2014-05-18,Gold,Fuel,F,180974,2014,5,May,18,Sunday
8452,Greater Mumbai,2015-04-13,Platinum,Entertainment,M,290509,2015,4,April,13,Monday
8453,Greater Mumbai,2014-01-13,Gold,Food,M,92859,2014,1,January,13,Monday
8454,Bengaluru,2014-11-18,Gold,Entertainment,M,210985,2014,11,November,18,Tuesday
8455,Bengaluru,2013-11-30,Signature,Entertainment,F,64652,2013,11,November,30,Saturday
8456,Ahmedabad,2014-09-29,Platinum,Fuel,M,44457,2014,9,September,29,Monday
8457,Greater Mumbai,2014-08-31,Platinum,Bills,M,91982,2014,8,August,31,Sunday
8458,Greater Mumbai,2015-05-24,Silver,Entertainment,F,96896,2015,5,May,24,Sunday
8459,Delhi,2015-01-28,Silver,Grocery,M,226645,2015,1,January,28,Wednesday
8460,Ahmedabad,2014-08-27,Silver,Grocery,M,214316,2014,8,August,27,Wednesday
8461,Delhi,2015-05-23,Signature,Bills,F,37388,2015,5,May,23,Saturday
8462,Ahmedabad,2013-11-08,Silver,Fuel,F,216397,2013,11,November,8,Friday
8463,Delhi,2015-03-18,Signature,Entertainment,F,216105,2015,3,March,18,Wednesday
8464,Ahmedabad,2013-10-23,Platinum,Grocery,M,23366,2013,10,October,23,Wednesday
8465,Greater Mumbai,2015-01-09,Gold,Bills,M,287450,2015,1,January,9,Friday
8466,Greater Mumbai,2015-02-14,Signature,Grocery,M,133803,2015,2,February,14,Saturday
8467,Greater Mumbai,2014-05-29,Platinum,Fuel,M,134761,2014,5,May,29,Thursday
8468,Bengaluru,2014-01-12,Signature,Food,M,177501,2014,1,January,12,Sunday
8469,Ahmedabad,2015-02-13,Gold,Food,M,110793,2015,2,February,13,Friday
8470,Delhi,2014-03-09,Signature,Grocery,F,85261,2014,3,March,9,Sunday
8471,Bengaluru,2013-12-20,Platinum,Entertainment,F,93219,2013,12,December,20,Friday
8472,Greater Mumbai,2014-07-28,Gold,Food,F,7801,2014,7,July,28,Monday
8473,Greater Mumbai,2014-05-01,Silver,Entertainment,M,52782,2014,5,May,1,Thursday
8474,Greater Mumbai,2014-09-12,Gold,Entertainment,F,242085,2014,9,September,12,Friday
8475,Bengaluru,2013-11-27,Platinum,Grocery,M,254849,2013,11,November,27,Wednesday
8476,Bengaluru,2014-08-27,Signature,Entertainment,F,200652,2014,8,August,27,Wednesday
8477,Delhi,2014-01-29,Platinum,Food,M,34929,2014,1,January,29,Wednesday
8478,Delhi,2014-09-24,Silver,Food,F,260497,2014,9,September,24,Wednesday
8479,Delhi,2014-08-09,Signature,Entertainment,F,218630,2014,8,August,9,Saturday
8480,Bengaluru,2014-05-25,Silver,Grocery,F,169477,2014,5,May,25,Sunday
8481,Ahmedabad,2014-10-23,Platinum,Grocery,M,270679,2014,10,October,23,Thursday
8482,Delhi,2014-08-21,Signature,Food,F,57163,2014,8,August,21,Thursday
8483,Delhi,2014-01-10,Gold,Food,F,229357,2014,1,January,10,Friday
8484,Greater Mumbai,2015-05-25,Platinum,Fuel,M,146256,2015,5,May,25,Monday
8485,Ahmedabad,2014-07-18,Silver,Fuel,F,119540,2014,7,July,18,Friday
8486,Greater Mumbai,2015-03-07,Gold,Entertainment,M,102406,2015,3,March,7,Saturday
8487,Greater Mumbai,2013-11-24,Gold,Food,F,178816,2013,11,November,24,Sunday
8488,Ahmedabad,2014-05-31,Silver,Food,M,30074,2014,5,May,31,Saturday
8489,Ahmedabad,2014-07-22,Silver,Bills,M,271182,2014,7,July,22,Tuesday
8490,Bengaluru,2015-01-01,Platinum,Fuel,F,281370,2015,1,January,1,Thursday
8491,Ahmedabad,2013-12-14,Platinum,Fuel,M,242370,2013,12,December,14,Saturday
8492,Delhi,2015-05-06,Silver,Food,F,153433,2015,5,May,6,Wednesday
8493,Ahmedabad,2013-10-21,Platinum,Fuel,M,73351,2013,10,October,21,Monday
8494,Bengaluru,2014-11-26,Signature,Entertainment,F,260947,2014,11,November,26,Wednesday
8495,Delhi,2014-02-13,Platinum,Fuel,M,205421,2014,2,February,13,Thursday
8496,Bengaluru,2013-12-20,Signature,Bills,M,37073,2013,12,December,20,Friday
8497,Ahmedabad,2014-03-29,Platinum,Entertainment,F,124993,2014,3,March,29,Saturday
8498,Ahmedabad,2014-05-02,Platinum,Food,M,298315,2014,5,May,2,Friday
8499,Greater Mumbai,2014-11-18,Signature,Grocery,F,16217,2014,11,November,18,Tuesday
8500,Delhi,2014-01-04,Silver,Fuel,M,241679,2014,1,January,4,Saturday
8501,Delhi,2015-04-28,Platinum,Entertainment,M,254756,2015,4,April,28,Tuesday
8502,Bengaluru,2014-09-18,Silver,Fuel,M,294262,2014,9,September,18,Thursday
8503,Greater Mumbai,2014-02-17,Signature,Fuel,M,76445,2014,2,February,17,Monday
8504,Greater Mumbai,2015-04-24,Platinum,Entertainment,M,288302,2015,4,April,24,Friday
8505,Greater Mumbai,2014-11-15,Signature,Bills,F,138983,2014,11,November,15,Saturday
8506,Greater Mumbai,2014-01-17,Platinum,Entertainment,F,167133,2014,1,January,17,Friday
8507,Delhi,2014-06-26,Gold,Bills,F,171671,2014,6,June,26,Thursday
8508,Delhi,2014-02-01,Gold,Bills,F,67032,2014,2,February,1,Saturday
8509,Delhi,2015-01-06,Silver,Entertainment,M,52735,2015,1,January,6,Tuesday
8510,Bengaluru,2014-10-17,Platinum,Grocery,M,1506,2014,10,October,17,Friday
8511,Bengaluru,2014-03-15,Gold,Entertainment,M,68262,2014,3,March,15,Saturday
8512,Greater Mumbai,2014-10-28,Signature,Grocery,M,71971,2014,10,October,28,Tuesday
8513,Greater Mumbai,2014-08-24,Gold,Entertainment,F,189375,2014,8,August,24,Sunday
8514,Bengaluru,2014-12-05,Silver,Entertainment,F,146822,2014,12,December,5,Friday
8515,Greater Mumbai,2014-02-10,Platinum,Bills,F,273898,2014,2,February,10,Monday
8516,Greater Mumbai,2013-10-26,Gold,Bills,F,296833,2013,10,October,26,Saturday
8517,Bengaluru,2014-03-04,Platinum,Grocery,F,157225,2014,3,March,4,Tuesday
8518,Bengaluru,2014-12-22,Platinum,Bills,M,145273,2014,12,December,22,Monday
8519,Bengaluru,2013-10-26,Silver,Food,F,82248,2013,10,October,26,Saturday
8520,Ahmedabad,2014-09-09,Platinum,Entertainment,F,107827,2014,9,September,9,Tuesday
8521,Bengaluru,2015-04-21,Signature,Grocery,M,130021,2015,4,April,21,Tuesday
8522,Greater Mumbai,2014-12-29,Platinum,Entertainment,M,75465,2014,12,December,29,Monday
8523,Ahmedabad,2014-11-07,Platinum,Entertainment,F,79129,2014,11,November,7,Friday
8524,Greater Mumbai,2014-07-23,Silver,Bills,M,90957,2014,7,July,23,Wednesday
8525,Ahmedabad,2014-04-08,Silver,Grocery,F,266801,2014,4,April,8,Tuesday
8526,Delhi,2015-05-23,Silver,Grocery,M,252810,2015,5,May,23,Saturday
8527,Ahmedabad,2014-10-22,Signature,Grocery,M,209627,2014,10,October,22,Wednesday
8528,Bengaluru,2014-02-08,Gold,Grocery,F,119442,2014,2,February,8,Saturday
8529,Bengaluru,2014-01-02,Signature,Bills,M,206076,2014,1,January,2,Thursday
8530,Greater Mumbai,2015-01-05,Gold,Entertainment,F,288060,2015,1,January,5,Monday
8531,Bengaluru,2014-12-12,Gold,Bills,F,18163,2014,12,December,12,Friday
8532,Ahmedabad,2013-12-13,Gold,Entertainment,F,97255,2013,12,December,13,Friday
8533,Greater Mumbai,2013-10-04,Silver,Fuel,M,35163,2013,10,October,4,Friday
8534,Delhi,2014-05-28,Gold,Entertainment,M,43581,2014,5,May,28,Wednesday
8535,Ahmedabad,2015-01-07,Gold,Food,F,74392,2015,1,January,7,Wednesday
8536,Bengaluru,2013-10-09,Platinum,Grocery,F,28961,2013,10,October,9,Wednesday
8537,Delhi,2013-10-09,Signature,Food,M,173889,2013,10,October,9,Wednesday
8538,Greater Mumbai,2014-01-30,Gold,Bills,F,131498,2014,1,January,30,Thursday
8539,Ahmedabad,2015-02-14,Gold,Bills,F,150911,2015,2,February,14,Saturday
8540,Ahmedabad,2015-04-30,Gold,Food,M,92569,2015,4,April,30,Thursday
8541,Delhi,2013-12-27,Signature,Fuel,M,137249,2013,12,December,27,Friday
8542,Bengaluru,2014-05-21,Platinum,Bills,M,183119,2014,5,May,21,Wednesday
8543,Bengaluru,2014-08-17,Silver,Entertainment,F,12770,2014,8,August,17,Sunday
8544,Delhi,2014-06-01,Signature,Entertainment,F,259506,2014,6,June,1,Sunday
8545,Delhi,2015-01-18,Signature,Entertainment,M,109118,2015,1,January,18,Sunday
8546,Delhi,2015-03-10,Signature,Fuel,M,8863,2015,3,March,10,Tuesday
8547,Bengaluru,2015-05-21,Signature,Grocery,M,253843,2015,5,May,21,Thursday
8548,Greater Mumbai,2014-02-03,Gold,Food,M,141916,2014,2,February,3,Monday
8549,Greater Mumbai,2014-09-12,Signature,Grocery,M,161647,2014,9,September,12,Friday
8550,Ahmedabad,2013-11-06,Gold,Fuel,M,206270,2013,11,November,6,Wednesday
8551,Delhi,2014-09-27,Gold,Entertainment,M,90334,2014,9,September,27,Saturday
8552,Ahmedabad,2014-08-10,Gold,Entertainment,M,64391,2014,8,August,10,Sunday
8553,Greater Mumbai,2013-11-03,Gold,Fuel,M,226367,2013,11,November,3,Sunday
8554,Ahmedabad,2014-06-25,Silver,Fuel,F,126076,2014,6,June,25,Wednesday
8555,Bengaluru,2014-05-09,Signature,Food,M,147072,2014,5,May,9,Friday
8556,Delhi,2015-01-23,Signature,Entertainment,M,6359,2015,1,January,23,Friday
8557,Greater Mumbai,2014-01-03,Gold,Bills,F,14772,2014,1,January,3,Friday
8558,Ahmedabad,2014-11-25,Platinum,Fuel,F,277179,2014,11,November,25,Tuesday
8559,Greater Mumbai,2014-10-22,Platinum,Fuel,M,143928,2014,10,October,22,Wednesday
8560,Ahmedabad,2014-01-17,Platinum,Grocery,F,116445,2014,1,January,17,Friday
8561,Bengaluru,2013-11-28,Gold,Grocery,M,13687,2013,11,November,28,Thursday
8562,Ahmedabad,2013-11-27,Platinum,Food,F,262680,2013,11,November,27,Wednesday
8563,Delhi,2014-10-03,Silver,Grocery,M,288581,2014,10,October,3,Friday
8564,Bengaluru,2014-04-20,Signature,Food,F,114706,2014,4,April,20,Sunday
8565,Ahmedabad,2014-03-17,Gold,Entertainment,F,276110,2014,3,March,17,Monday
8566,Greater Mumbai,2013-10-25,Platinum,Bills,F,210484,2013,10,October,25,Friday
8567,Delhi,2015-01-11,Gold,Entertainment,M,137574,2015,1,January,11,Sunday
8568,Ahmedabad,2014-12-20,Silver,Grocery,F,272289,2014,12,December,20,Saturday
8569,Delhi,2015-01-10,Gold,Fuel,F,276577,2015,1,January,10,Saturday
8570,Delhi,2014-05-09,Silver,Grocery,M,69259,2014,5,May,9,Friday
8571,Ahmedabad,2014-03-19,Gold,Grocery,M,119329,2014,3,March,19,Wednesday
8572,Ahmedabad,2015-04-25,Gold,Entertainment,M,180742,2015,4,April,25,Saturday
8573,Greater Mumbai,2014-03-16,Signature,Bills,F,240867,2014,3,March,16,Sunday
8574,Delhi,2014-10-30,Signature,Fuel,M,101234,2014,10,October,30,Thursday
8575,Bengaluru,2014-02-15,Signature,Grocery,M,192894,2014,2,February,15,Saturday
8576,Ahmedabad,2015-05-02,Signature,Entertainment,F,58862,2015,5,May,2,Saturday
8577,Bengaluru,2014-07-20,Silver,Fuel,M,246752,2014,7,July,20,Sunday
8578,Delhi,2014-08-10,Silver,Food,M,140325,2014,8,August,10,Sunday
8579,Ahmedabad,2015-03-10,Platinum,Fuel,M,105490,2015,3,March,10,Tuesday
8580,Delhi,2014-06-27,Silver,Entertainment,M,130774,2014,6,June,27,Friday
8581,Bengaluru,2014-05-14,Gold,Entertainment,F,141705,2014,5,May,14,Wednesday
8582,Greater Mumbai,2013-12-12,Signature,Grocery,M,268431,2013,12,December,12,Thursday
8583,Delhi,2014-09-23,Silver,Fuel,M,5765,2014,9,September,23,Tuesday
8584,Greater Mumbai,2015-04-05,Signature,Grocery,F,63667,2015,4,April,5,Sunday
8585,Ahmedabad,2014-02-14,Gold,Entertainment,M,235924,2014,2,February,14,Friday
8586,Greater Mumbai,2015-03-05,Signature,Entertainment,F,39558,2015,3,March,5,Thursday
8587,Delhi,2015-01-29,Gold,Food,M,233916,2015,1,January,29,Thursday
8588,Delhi,2014-05-06,Platinum,Entertainment,M,89777,2014,5,May,6,Tuesday
8589,Greater Mumbai,2014-02-16,Silver,Fuel,M,88146,2014,2,February,16,Sunday
8590,Ahmedabad,2014-04-21,Gold,Fuel,M,242588,2014,4,April,21,Monday
8591,Bengaluru,2015-04-12,Signature,Grocery,M,206606,2015,4,April,12,Sunday
8592,Ahmedabad,2015-04-28,Gold,Bills,F,163015,2015,4,April,28,Tuesday
8593,Bengaluru,2013-12-28,Platinum,Food,M,261118,2013,12,December,28,Saturday
8594,Delhi,2013-11-14,Platinum,Fuel,M,264294,2013,11,November,14,Thursday
8595,Delhi,2014-08-20,Silver,Fuel,F,77400,2014,8,August,20,Wednesday
8596,Greater Mumbai,2013-12-06,Platinum,Bills,M,211275,2013,12,December,6,Friday
8597,Greater Mumbai,2015-01-16,Signature,Food,M,165236,2015,1,January,16,Friday
8598,Delhi,2014-04-30,Gold,Bills,M,80287,2014,4,April,30,Wednesday
8599,Delhi,2014-08-06,Silver,Food,M,65838,2014,8,August,6,Wednesday
8600,Greater Mumbai,2015-01-29,Signature,Bills,M,31516,2015,1,January,29,Thursday
8601,Delhi,2015-02-03,Platinum,Food,F,67198,2015,2,February,3,Tuesday
8602,Bengaluru,2014-01-28,Gold,Entertainment,F,184927,2014,1,January,28,Tuesday
8603,Bengaluru,2014-06-10,Signature,Entertainment,M,169201,2014,6,June,10,Tuesday
8604,Ahmedabad,2014-01-31,Signature,Bills,M,24353,2014,1,January,31,Friday
8605,Greater Mumbai,2014-09-26,Platinum,Entertainment,F,85309,2014,9,September,26,Friday
8606,Delhi,2013-11-21,Platinum,Entertainment,M,44093,2013,11,November,21,Thursday
8607,Delhi,2015-05-03,Platinum,Grocery,F,263549,2015,5,May,3,Sunday
8608,Ahmedabad,2014-10-17,Signature,Fuel,M,49517,2014,10,October,17,Friday
8609,Ahmedabad,2014-03-04,Platinum,Food,F,97101,2014,3,March,4,Tuesday
8610,Bengaluru,2013-12-02,Signature,Bills,F,187094,2013,12,December,2,Monday
8611,Greater Mumbai,2015-03-26,Signature,Grocery,M,281145,2015,3,March,26,Thursday
8612,Ahmedabad,2014-11-20,Platinum,Fuel,F,9744,2014,11,November,20,Thursday
8613,Greater Mumbai,2015-04-18,Signature,Food,M,178159,2015,4,April,18,Saturday
8614,Ahmedabad,2015-01-01,Signature,Fuel,F,8232,2015,1,January,1,Thursday
8615,Ahmedabad,2015-03-17,Silver,Fuel,M,190081,2015,3,March,17,Tuesday
8616,Delhi,2013-10-19,Signature,Bills,M,241646,2013,10,October,19,Saturday
8617,Ahmedabad,2015-03-04,Platinum,Bills,M,179888,2015,3,March,4,Wednesday
8618,Ahmedabad,2013-11-11,Silver,Food,F,169496,2013,11,November,11,Monday
8619,Delhi,2015-02-07,Gold,Grocery,F,249057,2015,2,February,7,Saturday
8620,Ahmedabad,2015-02-18,Gold,Entertainment,F,180062,2015,2,February,18,Wednesday
8621,Greater Mumbai,2014-04-12,Gold,Bills,F,200266,2014,4,April,12,Saturday
8622,Bengaluru,2015-05-15,Silver,Fuel,M,92272,2015,5,May,15,Friday
8623,Bengaluru,2014-11-03,Silver,Bills,F,203860,2014,11,November,3,Monday
8624,Ahmedabad,2014-06-08,Signature,Entertainment,F,232344,2014,6,June,8,Sunday
8625,Delhi,2015-04-08,Platinum,Food,M,23699,2015,4,April,8,Wednesday
8626,Delhi,2014-08-29,Signature,Grocery,F,128687,2014,8,August,29,Friday
8627,Bengaluru,2014-09-13,Gold,Bills,M,22571,2014,9,September,13,Saturday
8628,Bengaluru,2015-01-30,Gold,Bills,M,278672,2015,1,January,30,Friday
8629,Greater Mumbai,2014-11-02,Signature,Food,M,42273,2014,11,November,2,Sunday
8630,Ahmedabad,2014-04-26,Signature,Fuel,F,237175,2014,4,April,26,Saturday
8631,Delhi,2014-07-30,Platinum,Bills,F,116669,2014,7,July,30,Wednesday
8632,Delhi,2014-04-25,Gold,Bills,F,290075,2014,4,April,25,Friday
8633,Delhi,2015-03-20,Platinum,Entertainment,F,36508,2015,3,March,20,Friday
8634,Bengaluru,2014-02-15,Silver,Food,M,32774,2014,2,February,15,Saturday
8635,Bengaluru,2015-05-15,Signature,Fuel,F,3686,2015,5,May,15,Friday
8636,Delhi,2015-04-01,Platinum,Fuel,M,168156,2015,4,April,1,Wednesday
8637,Delhi,2014-05-26,Signature,Fuel,F,45084,2014,5,May,26,Monday
8638,Bengaluru,2014-04-10,Signature,Entertainment,F,161903,2014,4,April,10,Thursday
8639,Ahmedabad,2014-06-20,Signature,Entertainment,M,130400,2014,6,June,20,Friday
8640,Delhi,2014-01-11,Signature,Bills,M,163832,2014,1,January,11,Saturday
8641,Ahmedabad,2014-03-28,Silver,Fuel,M,232046,2014,3,March,28,Friday
8642,Delhi,2015-04-07,Platinum,Entertainment,M,185689,2015,4,April,7,Tuesday
8643,Ahmedabad,2014-01-27,Gold,Fuel,M,178884,2014,1,January,27,Monday
8644,Delhi,2014-12-28,Gold,Bills,M,31102,2014,12,December,28,Sunday
8645,Delhi,2013-12-03,Gold,Grocery,M,295663,2013,12,December,3,Tuesday
8646,Bengaluru,2013-10-04,Silver,Bills,M,159769,2013,10,October,4,Friday
8647,Bengaluru,2014-09-30,Platinum,Grocery,M,147504,2014,9,September,30,Tuesday
8648,Bengaluru,2015-04-02,Silver,Entertainment,F,147612,2015,4,April,2,Thursday
8649,Bengaluru,2014-05-17,Platinum,Bills,M,9651,2014,5,May,17,Saturday
8650,Ahmedabad,2014-07-15,Silver,Grocery,M,1522,2014,7,July,15,Tuesday
8651,Delhi,2013-11-20,Platinum,Bills,F,97942,2013,11,November,20,Wednesday
8652,Bengaluru,2014-05-17,Signature,Bills,F,37984,2014,5,May,17,Saturday
8653,Bengaluru,2014-10-08,Gold,Grocery,M,123967,2014,10,October,8,Wednesday
8654,Greater Mumbai,2014-03-10,Gold,Food,M,158544,2014,3,March,10,Monday
8655,Greater Mumbai,2013-11-08,Silver,Grocery,F,137159,2013,11,November,8,Friday
8656,Greater Mumbai,2013-12-18,Silver,Grocery,F,83692,2013,12,December,18,Wednesday
8657,Ahmedabad,2015-03-25,Silver,Entertainment,F,120039,2015,3,March,25,Wednesday
8658,Ahmedabad,2013-11-09,Signature,Bills,F,7229,2013,11,November,9,Saturday
8659,Delhi,2014-09-23,Silver,Food,M,137884,2014,9,September,23,Tuesday
8660,Delhi,2013-12-22,Signature,Grocery,M,91682,2013,12,December,22,Sunday
8661,Delhi,2015-03-01,Signature,Grocery,M,89225,2015,3,March,1,Sunday
8662,Ahmedabad,2014-04-02,Signature,Bills,M,121789,2014,4,April,2,Wednesday
8663,Delhi,2015-03-30,Signature,Grocery,M,60407,2015,3,March,30,Monday
8664,Delhi,2015-04-22,Signature,Entertainment,M,262618,2015,4,April,22,Wednesday
8665,Ahmedabad,2014-09-24,Signature,Entertainment,M,257011,2014,9,September,24,Wednesday
8666,Greater Mumbai,2015-05-09,Silver,Bills,F,149430,2015,5,May,9,Saturday
8667,Greater Mumbai,2014-02-14,Silver,Food,F,272064,2014,2,February,14,Friday
8668,Delhi,2014-11-08,Gold,Food,M,35658,2014,11,November,8,Saturday
8669,Bengaluru,2014-05-30,Platinum,Fuel,F,133240,2014,5,May,30,Friday
8670,Bengaluru,2014-01-01,Platinum,Fuel,M,275232,2014,1,January,1,Wednesday
8671,Ahmedabad,2014-03-20,Signature,Bills,F,168117,2014,3,March,20,Thursday
8672,Bengaluru,2014-04-30,Gold,Fuel,F,95242,2014,4,April,30,Wednesday
8673,Delhi,2015-03-11,Gold,Grocery,M,141380,2015,3,March,11,Wednesday
8674,Bengaluru,2014-07-23,Signature,Entertainment,F,120824,2014,7,July,23,Wednesday
8675,Delhi,2014-10-19,Signature,Bills,F,105928,2014,10,October,19,Sunday
8676,Delhi,2014-11-11,Platinum,Grocery,M,59349,2014,11,November,11,Tuesday
8677,Bengaluru,2014-04-24,Silver,Fuel,F,250978,2014,4,April,24,Thursday
8678,Greater Mumbai,2014-10-12,Platinum,Food,M,167754,2014,10,October,12,Sunday
8679,Greater Mumbai,2014-11-29,Signature,Grocery,M,151838,2014,11,November,29,Saturday
8680,Ahmedabad,2015-01-12,Platinum,Entertainment,M,256159,2015,1,January,12,Monday
8681,Greater Mumbai,2014-10-21,Gold,Grocery,F,85119,2014,10,October,21,Tuesday
8682,Bengaluru,2014-04-04,Silver,Food,F,51453,2014,4,April,4,Friday
8683,Delhi,2013-12-12,Signature,Fuel,F,127364,2013,12,December,12,Thursday
8684,Bengaluru,2014-03-13,Gold,Fuel,F,66897,2014,3,March,13,Thursday
8685,Greater Mumbai,2014-12-05,Signature,Bills,F,253737,2014,12,December,5,Friday
8686,Bengaluru,2014-04-06,Platinum,Food,F,158086,2014,4,April,6,Sunday
8687,Delhi,2014-06-24,Platinum,Grocery,M,209532,2014,6,June,24,Tuesday
8688,Bengaluru,2014-05-28,Platinum,Food,M,209169,2014,5,May,28,Wednesday
8689,Ahmedabad,2014-10-12,Signature,Grocery,F,7847,2014,10,October,12,Sunday
8690,Delhi,2014-05-26,Signature,Food,F,109228,2014,5,May,26,Monday
8691,Bengaluru,2013-11-09,Signature,Entertainment,F,28587,2013,11,November,9,Saturday
8692,Bengaluru,2014-02-07,Platinum,Food,M,77763,2014,2,February,7,Friday
8693,Ahmedabad,2014-06-11,Silver,Food,F,109150,2014,6,June,11,Wednesday
8694,Bengaluru,2013-10-30,Silver,Fuel,M,20239,2013,10,October,30,Wednesday
8695,Delhi,2015-01-01,Silver,Grocery,F,109822,2015,1,January,1,Thursday
8696,Greater Mumbai,2014-07-04,Signature,Grocery,F,155214,2014,7,July,4,Friday
8697,Delhi,2015-01-02,Platinum,Fuel,F,38244,2015,1,January,2,Friday
8698,Bengaluru,2014-07-25,Silver,Grocery,M,8916,2014,7,July,25,Friday
8699,Delhi,2014-06-26,Signature,Entertainment,F,37194,2014,6,June,26,Thursday
8700,Greater Mumbai,2014-07-07,Platinum,Food,F,269326,2014,7,July,7,Monday
8701,Bengaluru,2015-02-28,Signature,Bills,F,254568,2015,2,February,28,Saturday
8702,Bengaluru,2014-08-30,Platinum,Bills,M,145924,2014,8,August,30,Saturday
8703,Bengaluru,2015-02-13,Platinum,Food,M,49885,2015,2,February,13,Friday
8704,Delhi,2014-11-12,Signature,Grocery,F,282957,2014,11,November,12,Wednesday
8705,Greater Mumbai,2014-12-04,Signature,Bills,F,256559,2014,12,December,4,Thursday
8706,Bengaluru,2014-11-09,Platinum,Bills,M,92184,2014,11,November,9,Sunday
8707,Delhi,2015-03-20,Silver,Entertainment,M,176061,2015,3,March,20,Friday
8708,Bengaluru,2015-02-05,Silver,Bills,M,233830,2015,2,February,5,Thursday
8709,Delhi,2014-06-28,Signature,Fuel,M,96444,2014,6,June,28,Saturday
8710,Ahmedabad,2014-08-21,Platinum,Entertainment,F,192556,2014,8,August,21,Thursday
8711,Ahmedabad,2015-04-27,Silver,Entertainment,M,205497,2015,4,April,27,Monday
8712,Bengaluru,2014-03-24,Platinum,Food,F,63172,2014,3,March,24,Monday
8713,Greater Mumbai,2015-05-19,Silver,Food,M,74199,2015,5,May,19,Tuesday
8714,Delhi,2014-06-02,Platinum,Grocery,M,91512,2014,6,June,2,Monday
8715,Delhi,2014-07-22,Gold,Fuel,M,249523,2014,7,July,22,Tuesday
8716,Delhi,2015-02-13,Platinum,Grocery,F,204798,2015,2,February,13,Friday
